id,metro_region,lat,long
DE/BKA,Bad Karlshafen,51.633335,9.45
DE/BE7,Bad Kleinen,53.766666,11.466666
DE/BE8,Bad Klosterlausnitz,50.916668,11.866667
DE/BE9,Bad Kohlgrub,47.666668,11.05
DE/ADK,Bad König,49.75,9.0
DE/BKO,Bad Königshofen,50.3,10.483334
DE/BF2,Bad Kösen,51.133335,11.716666
DE/KZZ,Bad Köstritz,50.933334,12.016666
DE/BYB,Bad Kotzting,49.283333,13.416667
DE/LAA,Bad Laasphe (Laasphe),50.933334,8.4
DE/BLA,Bad Laer,52.1,8.083333
DE/BLZ,Bad Langensalza,51.116665,10.633333
DE/BF5,Bad Lauchstädt,51.383335,11.85
DE/BF6,Bad Lausick,51.15,12.633333
DE/BBT,Bad Liebenstein,50.816666,10.35
DE/BQB,Bad Liebenwerda,51.516666,13.4
DE/LBZ,Bad Liebenzell,48.766666,8.733334
DE/RWB,Bad Lippspringe,51.783333,8.816667
DE/LOS,Bad Lobenstein,50.45,11.65
DE/BMA,Bad Marienberg,50.65,7.95
DE/BMS,Bad Munster am Stein Ebernburg,49.816666,7.85
DE/BF9,Bad Muskau,51.55,14.716666
DE/BG2,Bad Nenndorf,52.333332,9.366667
DE/BG3,Bad Orb,50.216667,9.35
DE/BPY,Bad Pyrmont,51.983334,9.25
DE/BPP,Bad Rappenau,49.233334,9.1
DE/BG6,Bad Rothenfelde,52.116665,8.166667
DE/ZBW,Bad Saarow,52.283333,14.066667
DE/BSC,Bad Sachsa,51.6,10.55
DE/BSF,Bad Salzdetfurth,52.05,10.0
DE/BG7,Bad Salzschlirf,50.616665,9.5
DE/BSZ,Bad Salzungen,50.766666,10.2
DE/BYD,Bad Sassendorf,51.583332,8.166667
DE/BSG,Bad Saulgau,48.016666,9.483334
DE/BMD,Bad Schmiedeberg,51.683334,12.733334
DE/BSR,Bad Schussenried,48.0,9.633333
DE/SHW,Bad Schwalbach,50.133335,8.066667
DE/ZFL,Bad Sobernheim,49.766666,7.65
DE/BH2,Bad Sooden-Allendorf,51.283333,9.983334
DE/SFF,Bad Staffelstein,50.1,10.983334
DE/BXZ,Bad Steben,50.366665,11.65
DE/BH3,Bad Suderode,51.733334,11.116667
DE/BH4,Bad Sulza,51.083332,11.6
DE/BH5,Bad Sülze,54.133335,12.666667
DE/BTV,Bad Teinach-Zavelstein,48.7,8.683333
DE/BH6,Bad Tennstedt,51.15,10.833333
DE/BUK,Bad Überkingen,48.6,9.783334
DE/URH,Bad Urach,48.466667,9.366667
DE/BWS,Bad Waldsee,47.916668,9.75
DE/BQW,Bad Weilbach,50.033333,8.433333
DE/BH8,Bad Wiessee,47.716667,11.716666
DE/BWB,Bad Wildbad,48.75,8.55
DE/BH9,Bad Wilsnack,52.95,11.95
DE/BAW,Bad Wörishofen,48.0,10.583333
DE/WUX,Bad Wünnenberg,51.516666,8.7
DE/BWZ,Bad Wurzach,47.9,9.9
DE/BI3,Bad Zwesten,51.05,9.183333
DE/BAN,Bad Zwischenahn,53.183334,8.0
DE/BZZ,Badbergen,52.633335,7.983333
DE/BAD,Baddeckenstedt,52.083332,10.233334
DE/BI6,Badeborn,51.766666,11.233334
DE/BI7,Badekow,53.416668,10.766666
DE/BI8,Badel,52.733334,11.316667
DE/DMM,Badem,50.0,6.616667
DE/BAB,Baden-Baden,48.75,8.25
DE/BI9,Badendorf/Holstein,53.866665,10.566667
DE/BJ2,Badenhard,50.116665,7.633333
DE/BNH,Badenhausen,51.8,10.216666
DE/BJ3,Badenheim,49.833332,7.9666667
DE/BJ4,Badenweiler,47.8,7.6833334
DE/DLE,Badersleben,52.633335,109.45
DE/BJ6,Badingen,52.616665,11.65
DE/BJ5,Badingen (Zehdenick),53.0,13.25
DE/BJ7,Badisch Schöllenbach,49.566666,9.066667
DE/BJ8,Badow,53.616665,11.116667
DE/BJ9,Badra,51.4,10.966666
DE/ZNB,Baechingen,48.533333,10.3
DE/BK2,Baek,53.166668,11.916667
DE/BSW,Baesweiler,50.9,6.1833334
DE/BK3,Bagenz (Neuhausen/Spree),51.65,14.433333
DE/BK4,Bagow,52.516666,12.716666
DE/BK5,Bahlenhüschen,53.516666,11.6
DE/BEZ,Bahlingen,48.116665,7.733333
DE/BAO,Bahlingen Am Kaiserstuhl,48.116665,7.733333
DE/BK7,Bahnitz,52.5,12.4
DE/BK9,Bahnsdorf (Elster),51.633335,13.3
DE/BK8,Bahnsdorf (Neu-Seeland),51.583332,14.116667
DE/BL2,Bahrdorf,52.383335,11.0
DE/BL3,Bahrenborstel,52.566666,8.8
DE/BL4,Bahrendorf (Sülzetal),52.0,11.55
DE/BHQ,Bahrenfeld,53.55,9.916667
DE/BL5,Bahrenfleth,53.883335,9.433333
DE/BL6,Bahrenhof,53.883335,10.383333
DE/BTJ,Bahretal,50.883335,13.9
DE/BL7,Bahro (Neuzelle),52.05,14.566667
DE/B2H,Baicha,51.15,13.233334
DE/BFT,Baienfurt,47.75,9.633333
DE/BL8,Baierbach,48.416668,12.2
DE/IBR,Baierbrunn,48.016666,11.483334
DE/5BU,Baierfeld/Buchdorf,48.8,10.833333
DE/BL9,Baiern,47.95,11.9
DE/BRR,Baiersbronn,48.5,8.383333
DE/BXT,Baindt,47.833332,9.666667
DE/BSL,Baisweil,47.95,10.55
DE/BM4,Baitz,52.166668,12.683333
DE/BM5,Bäk bei Ratzeburg,53.716667,10.783334
DE/BKX,Bakum,52.216667,8.316667
DE/BM6,Bälau,53.616665,10.616667
DE/BM7,Balderschwang,47.466667,10.1
DE/ADM,Baldham,48.1,11.8
DE/BM9,Baldringen,49.616665,6.6833334
DE/BN2,Balduinstein,50.35,7.9666667
DE/BQD,Balesfeld,50.1,6.5333333
DE/BM8,Balge,52.716667,9.166667
DE/BN3,Balgheim,48.066666,8.766666
DE/BN4,Balgstädt,51.216667,11.733334
DE/BN5,Balje,53.833332,9.133333
DE/BN7,Ballendorf (Bad Lausick),51.133335,12.7
DE/BN6,Ballendorf/Württemberg,48.55,10.083333
DE/BN8,Ballerstedt,52.733334,11.716666
DE/BN9,Ballhausen,51.15,10.883333
DE/TEJ,Ballrechten,47.866665,7.7
DE/BO4,Ballstädt,51.033333,10.716666
DE/BO5,Ballstedt,51.05,11.216666
DE/BO6,Balow,53.266666,11.716666
DE/BO7,Bälow,52.933334,11.866667
DE/BQR,Baltmannsweiler,48.733334,9.45
DE/QBL,Baltringen,48.166668,9.2
DE/BMR,Baltrum,53.733334,7.366667
DE/BAV,Balve,51.333332,7.866667
DE/BZA,Balzhausen,48.233334,10.5
DE/BZJ,Balzheim,48.166668,10.083333
DE/BO8,Bamme,52.583332,12.433333
DE/BO9,Bandau,52.666668,11.1
DE/BP2,Bandekow bei Lübtheen,53.333332,11.116667
DE/BP3,Bandekow bei Neuhaus/Elbe,53.35,10.8
DE/BP4,Bandelin,53.966667,13.383333
DE/BP5,Bandenitz,53.483334,11.283334
DE/BP6,Bandow,53.933334,12.016666
DE/BP7,Bann/Pfalz,49.383335,7.616667
DE/BBF,Bannberscheid,50.466667,7.8333335
DE/BP9,Bannesdorf,54.466667,11.216666
DE/BAZ,Bannewitz,51.0,13.733334
DE/BNZ,Banteln,52.05,9.733334
DE/BQ3,Bantikow,52.933334,12.45
DE/BQ4,Bantin,53.55,10.966666
DE/BQ5,Banzendorf,53.016666,13.0
DE/BQ6,Banzin,53.416668,10.916667
DE/BQ7,Banzkow,53.533333,11.516666
DE/BQ8,Barbelroth,49.083332,8.066667
DE/GBX,Barbing,49.0,12.2
DE/BVB,Barbis,51.616665,10.433333
DE/BCF,Barchfeld,50.783333,10.283334
DE/BQ9,Bardenitz,52.066666,12.933333
DE/BWC,Bardowick,53.3,10.383333
DE/BR4,Bärenbach bei Idar-Oberstein,49.75,7.45
DE/BR3,Bärenbach bei Simmern/Hunsrück,49.95,7.3
DE/BR5,Barenburg,52.616665,8.8
DE/ARD,Barendorf,53.233334,10.516666
DE/BR8,Bärenklau/Oberkrämer,52.716667,13.15
DE/BR7,Bärenklau/Schenkendöbern,51.933334,14.566667
DE/ANT,Barenstein,50.483334,13.016666
DE/BAQ,Bärenstein,51.233334,7.7166667
DE/BR9,Bärenstein/Altenberg,50.8,13.8
DE/BS3,Bärenthal,52.933334,12.233334
DE/B4J,Bärenthal,48.066666,8.933333
DE/B5J,Barenthin,52.933334,12.233334
DE/BWP,Bärenwalde,50.566666,12.533334
DE/BS4,Bargenstedt,54.1,9.15
DE/BS5,Bargfeld-Stegen,53.766666,10.2
DE/BS6,Bargischow,53.833332,13.75
DE/BS7,Bargstall,54.266666,9.466666
DE/BS8,Bargstedt,53.466667,9.45
DE/BT2,Bargstedt/Holstein,54.7,8.95
DE/BT3,Bargum,53.916668,10.183333
DE/BT4,Bark bei Bad Segeberg,54.5,9.833333
DE/BT5,Barkelsby,54.233334,9.183333
DE/BT6,Barkenholm,53.466667,12.183333
DE/BT7,Barkow,53.466667,12.183333
DE/BLQ,Barlage,52.4,8.366667
DE/BAE,Barleben,52.2,11.616667
DE/BT8,Barlt,54.016666,9.05
DE/BT9,Barmissen,54.2,10.183333
DE/UAB,Barnau,49.816666,12.433333
DE/BU2,Barneberg,52.116665,11.066667
DE/BU3,Barnekow,53.866665,11.366667
DE/BU4,Barnewitz,52.566666,12.616667
DE/BU5,Barnin,53.6,11.7
DE/BU6,Barnitz/Trave,53.8,10.5
DE/BRK,Barnkrug,53.683334,9.466666
DE/BU7,Bärnsdorf,51.166668,13.733334
DE/BTT,Barnstädt,51.35,11.633333
DE/ATD,Barnstedt,53.133335,10.366667
DE/BAF,Barnstorf,52.716667,8.5
DE/BV2,Barsbek,54.4,10.316667
DE/BSB,Barsbüttel,53.566666,10.166667
DE/BV3,Barsdorf,53.1,13.3
DE/BV4,Barsikow,52.85,12.533334
DE/BGN,Barsinghausen,52.3,9.45
DE/DBS,Barssel,53.166668,7.75
DE/BV5,Bartelshagen II,54.3,12.583333
DE/BV6,Bartenshagen,54.083332,11.966666
DE/BV9,Bartholomä,48.75,9.983334
DE/BW2,Bartow,53.816666,13.35
DE/ARM,Barum,53.35,10.4
DE/BW4,Barum/Bad Bevensen,53.05,10.516666
DE/BXR,Baruth,52.05,13.5
DE/BW5,Barver,52.616665,8.6
DE/BW6,Bärwalde,51.833332,13.266666
DE/BW7,Barwedel,52.516666,10.783334
DE/BW8,Barweiler,50.366665,6.866667
DE/BW9,Bärweiler,49.733334,7.6
DE/BX2,Barzig,51.6,13.95
DE/BAS,Basbeck,53.683334,9.183333
DE/BX3,Basberg/Eifel,50.3,6.6
DE/BDL,Basdahl,53.45,9.0
DE/BX5,Basdorf/Neuruppin,53.1,12.733334
DE/BX4,Basdorf/Wandlitz,52.716667,13.433333
DE/BX7,Basedow/Kreis Herzogtum Lauenburg,53.416668,10.583333
DE/BX6,Basedow/Teterow,53.7,12.683333
DE/BZL,Basel,54.75,8.216666
DE/USE,Bassenheim,50.366665,7.45
DE/BSM,Bassum,52.85,8.733334
DE/BX8,Bastheim,50.4,10.2
DE/BX9,Basthorst,53.583332,10.466666
DE/BY2,Bastorf,54.133335,11.7
DE/BY3,Battaune,51.533333,12.733334
DE/ZBG,Battenberg,51.016666,8.65
DE/TEZ,Battenberg,49.533333,8.133333
DE/BY4,Battgendorf,51.2,11.266666
DE/BY5,Battin/Elster,51.766666,12.9
DE/BY6,Battinsthal,53.333332,14.25
DE/BY7,Battweiler,49.283333,7.4666667
DE/BH7,Batzhausen,49.183334,11.6
DE/BY8,Batzlow,52.633335,14.116667
DE/BY9,Bauda/Grossenhain,51.333332,13.466666
DE/BZ2,Baudenbach,49.616665,10.533334
DE/BZ3,Bauerbach/Meiningen,50.5,10.4
DE/BZ4,Bauerkuhl,53.283333,11.833333
DE/BZ5,Bauler bei Barweiler,50.333332,6.883333
DE/BZ6,Bauler bei Neuerburg,49.966667,6.2
DE/BMB,Baumbach,50.45,7.7166667
DE/BZ7,Baumersroda,51.266666,11.766666
DE/BZ9,Baumgarten bei Bützow,53.816666,11.883333
DE/BZ8,Baumgarten/Sonnenberg bei Gransee,52.983334,13.083333
DE/78E,Bauschlott,48.966667,8.716666
DE/B4A,Bausendorf,50.016666,7.0
DE/B5A,Baustert,49.983334,6.383333
DE/B6A,Bawinkel,52.6,7.4
DE/BYH,Bayenthal,50.916668,6.983333
DE/BAY,Bayerbach,48.4,13.133333
DE/B7A,Bayerbach Bei Ergoldsbach,48.7,12.3
DE/B8A,Bayerfeld-Steckweiler,49.683334,7.8
DE/B9A,Bayerisch Eisenstein,49.116665,13.2
DE/B2B,Bayerisch Gmain,47.716667,12.9
DE/YEM,Bayern,47.8,12.533334
DE/B3B,Bayrischzell,47.666668,12.016666
DE/B4B,Bebendorf,51.216667,10.15
DE/B5B,Bebensee,53.883335,10.3
DE/B6B,Beberstedt,51.3,10.4
DE/BLX,Bebertal,52.233334,11.333333
DE/B8B,Becheln,50.3,7.7166667
DE/B9B,Bechelsdorf,53.8,10.883333
DE/B2C,Bechenheim,49.716667,8.0
DE/B3C,Becherbach bei Kirn/Nahe,49.75,7.5
DE/B4C,Becherbach/Pfalz,49.65,7.6833334
DE/QBE,Bechhofen,49.266666,10.783334
DE/B6C,Bechhofen an der Heide,49.15,10.55
DE/B5C,Bechhofen/Pfalz,49.35,7.4
DE/B7C,Bechstedt,50.666668,11.166667
DE/B8C,Bechstedtstrass,50.95,11.2
DE/BTM,Bechtheim,49.716667,8.283334
DE/TLS,Bechtolsheim,49.816666,8.183333
DE/B9C,Bechtsrieth,49.65,12.216666
DE/B2D,Beckdorf,53.416668,9.616667
DE/BDO,Beckedorf,52.35,9.316667
DE/QBC,Beckeln,52.866665,8.583333
DE/B3D,Beckendorf-Neindorf,52.083332,11.15
DE/B4D,Beckenkrug,53.566666,12.866667
DE/B5D,Beckentin,53.233334,11.583333
DE/BKS,Beckhausen,51.566666,7.0333333
DE/EKG,Beckingen,49.4,6.7
DE/BQK,Beckstein,49.533333,9.7
DE/BEC,Beckum,51.75,8.033334
DE/EFT,Bedburg,51.0,6.5666666
DE/BZS,Beddingen,52.183334,10.416667
DE/B7D,Bedesbach,49.566666,7.4666667
DE/B8D,Beedenbostel,52.65,10.25
DE/EEL,Beelen,51.933334,8.116667
DE/BLI,Beelitz,52.233334,12.966666
DE/B2E,Beelitz bei Stendal,52.683334,11.95
DE/B3E,Beendorf/Haldensleben,52.233334,11.083333
DE/B4E,Beenz,53.266666,13.35
DE/B5E,Beerfelde (Steinhöfel)/Fürstenwalde,52.433334,14.05
DE/NRE,Beerfelden,49.566666,8.966666
DE/B6E,Beesdau (Heideblick),51.8,13.733334
DE/B7E,Beesenlaublingen,51.716667,11.7
DE/B8E,Beesenstedt,51.566666,11.733334
DE/BKW,Beeskow,52.166668,14.233334
DE/B9E,Beesten,52.433334,7.5
DE/B2F,Beestland/Warrenzin,53.933334,12.933333
DE/B3F,Beetz/Kremmen,52.816666,13.016666
DE/B4F,Beetzendorf,52.7,11.1
DE/B5F,Beggerow,53.833332,13.05
DE/B6F,Behlendorf,53.7,10.666667
DE/B7F,Behlow,52.0,14.283334
DE/B8F,Behnkendorf,54.2,13.133333
DE/B9F,Behnsdorf,52.316666,11.15
DE/B2G,Behrendorf bei Husum,54.566666,9.216666
DE/B3G,Behrendorf/Altmark,52.833332,11.95
DE/B4G,Behrenhoff,54.016666,13.4
DE/B5G,Behren-Lübchin,54.033333,12.666667
DE/B7G,Behrensdorf bei Lütjenburg,54.35,10.6
DE/B6G,Behrensdorf/Rietz-Neuendorf,52.183334,14.05
DE/RGE,Behringen,50.783333,11.016666
DE/B8G,Behringen/Bad Langensalza,51.016666,10.55
DE/B9G,Behrungen,50.416668,10.416667
DE/B3H,Beichlingen,51.233334,11.25
DE/B4H,Beidendorf/Bad Kleinen,53.833332,11.383333
DE/B6H,Beiersdorf bei Falkenberg/Elster,51.55,13.3
DE/B5H,Beiersdorf bei Löbau,51.066666,14.533334
DE/B7H,Beiersdorf-Freudenberg,52.7,13.8
DE/B8H,Beierstedt,52.083332,10.866667
DE/IGN,Beihingen,48.933334,9.2
DE/B9H,Beilingen,49.95,6.6666665
DE/BGR,Beilngries,49.033333,11.466666
DE/B2I,Beilrode,51.566666,13.066667
DE/B3I,Beilstein/Mosel,50.116665,7.25
DE/B4I,Beilstein/Württemberg,49.033333,9.3
DE/BM3,Beimerstetten,48.483334,9.983334
DE/BDM,Beindersheim,49.55,8.316667
DE/B6I,Beinerstadt,50.466667,10.6
DE/B7I,Beinhausen,50.266666,6.883333
DE/BFJ,Beiseförth,51.083332,9.55
DE/B8I,Bekdorf,53.933334,9.416667
DE/B9I,Bekmünde,53.933334,9.45
DE/B9J,Bekond,49.85,6.8
DE/B2K,Belau bei Wankendorf,54.1,10.266666
DE/B3K,Beldorf,54.133335,9.35
DE/B4K,Belg,49.983334,7.3
DE/ELG,Belgern,51.483334,13.116667
DE/BQN,Belgershain,51.233334,12.55
DE/B5K,Belgweiler,49.95,7.483333
DE/ZAO,Bell,50.066666,7.4166665
DE/B6K,Bell/Eifel,50.383335,7.233333
DE/B7K,Belleben,51.666668,11.633333
DE/B8K,Bellenberg,48.25,10.1
DE/B9K,Bellin,53.7,12.183333
DE/B2L,Belling,53.55,13.966666
DE/B3L,Bellingen bei Stendal,52.516666,11.833333
DE/B4L,Bellingen/Westerwald,50.6,7.9
DE/B5L,Bellstedt,51.266666,10.783334
DE/BXL,Belm,52.3,8.133333
DE/B6L,Belrieth,50.533333,10.5
DE/B7L,Belsch,53.333332,11.2
DE/B8L,Belsdorf bei Haldensleben,52.333332,11.15
DE/BTS,Beltershausen,50.75,8.783334
DE/B9L,Beltheim,50.1,7.45
DE/B2M,Belum,53.816666,9.0
DE/BZG,Belzig,52.133335,12.6
DE/B3M,Bendeleben,51.366665,11.0
DE/B4M,Bendelin,52.916668,12.166667
DE/B5M,Bendestorf,53.35,9.966666
DE/B6M,Bendfeld,54.366665,10.416667
DE/BED,Bendorf,54.083332,9.366667
DE/BDF,Bendorf/Rhein,50.416668,7.5666666
DE/B7M,Benediktbeuern,47.7,11.4
DE/XBE,Bengel,50.016666,7.0666666
DE/B8M,Benitz,53.983334,12.1
DE/B9M,Benken,52.166668,12.466666
DE/B2N,Benkendorf/Salzwedel,52.8,11.266666
DE/B3N,Benkendorf/Teutschenthal,51.433334,11.916667
DE/B4N,Benndorf,51.566666,11.483334
DE/B5N,Benneckenstein/Harz,51.666668,10.716666
DE/74X,Bennemühlen,52.566666,9.716666
DE/BYZ,Bennewitz,51.366665,12.716666
DE/B6N,Bennhausen,49.616665,7.983333
DE/B7N,Bennin,53.45,10.883333
DE/BJN,Benningen,47.966667,10.216666
DE/B8N,Bennstedt,51.483334,11.833333
DE/B9N,Bennungen,51.45,11.116667
DE/BEN,Bensersiel,53.683334,7.5833335
DE/B2O,Benshausen,50.65,10.6
DE/BTW,Bentwisch,54.1,12.2
DE/B4O,Bentwisch/Wittenberge,53.05,11.733334
DE/B5O,Bentzin,53.95,13.283334
DE/ENZ,Benz,54.3,13.25
DE/B8O,Benz bei Wismar,53.916668,11.583333
DE/B7O,Benz/Lübtheen,53.25,11.116667
DE/B6O,Benz/Usedom,53.933334,14.066667
DE/B9O,Benzin,53.75,11.083333
DE/B2P,Benzweiler,50.016666,7.6
DE/B3P,Beratzhausen,49.1,11.816667
DE/B4P,Berbisdorf,51.183334,13.733334
DE/BCG,Berching,49.1,11.433333
DE/B5P,Bereborn,50.283333,6.9666667
DE/B6P,Berenbach,50.233334,6.95
DE/EES,Berenbostel,52.45,9.616667
DE/B7P,Berenbrock,52.416668,11.316667
DE/BBS,Berenbusch,52.3,9.0
DE/B9P,Berendshagen,53.95,11.833333
DE/BGG,Berg,48.833332,12.516666
DE/BGP,Berg (Gemersheim),48.983334,8.2
DE/BKV,Berg (Ravensburg),47.833332,9.783334
DE/BGS,Berg (Traunstein),47.966667,12.866667
DE/BNO,Berg bei Neumarkt in der Oberpfalz,49.316666,11.45
DE/B7Q,Berg im Gau,48.633335,11.25
DE/B2Q,Berg/Kreis Ahrweiler,50.55,6.95
DE/B6Q,Berg/Oberfranken,50.366665,11.766666
DE/B4Q,Berg/Starnberger See,47.966667,11.35
DE/B3Q,Berg/Taunus,50.25,7.8166666
DE/BGA,Berga,51.716667,13.383333
DE/B8Q,Berga bei Rossla,51.45,11.0
DE/B9Q,Berga/Elster,50.75,12.166667
DE/B2R,Bergatreute,47.85,9.75
DE/BGZ,Berge,53.233334,11.866667
DE/B4R,Berge/Gardelegen,52.55,11.366667
DE/B3R,Berge/Nauen,52.633335,12.8
DE/B5R,Berge/Quakenbrück,52.616665,7.7166667
DE/BGD,Bergedorf,53.033333,8.45
DE/BGE,Bergen,54.4,13.416667
DE/BYR,Bergen,52.8,9.966666
DE/B7R,Bergen bei Auerbach/Vogtland,50.466667,12.283334
DE/B9R,Bergen bei Kirn/Nahe,49.783333,7.4166665
DE/B2S,Bergen/Chiemgau,47.816666,12.6
DE/B8R,Bergen/Dumme,52.883335,10.966666
DE/B3S,Bergen/Mittelfranken,49.083332,11.116667
DE/B4S,Bergenhausen,50.016666,7.5666666
DE/B5S,Bergenhusen,54.383335,9.316667
DE/B6S,Bergerdamm,52.666668,12.8
DE/B7S,Bergewöhrden,54.316666,9.216666
DE/B8S,Bergfeld,52.55,10.85
DE/B9S,Bergfelde,52.666668,13.316667
DE/HUB,Berggiesshübel,50.866665,13.933333
DE/BHP,Berghaupten,48.4,7.983333
DE/BE6,Berghausen,50.583332,8.416667
DE/B2T,Berghausen,50.266666,8.0
DE/BHM,Bergheim,50.966667,6.65
DE/B4T,Bergholz bei Pasewalk,53.45,14.166667
DE/B3T,Bergholz/Bad Belzig,52.1,12.55
DE/B5T,Bergholz-Rehbrücke,52.35,13.1
DE/BEJ,Berghülen,48.466667,9.766666
DE/BGL,Bergisch Gladbach,50.983334,7.133333
DE/B7T,Bergisdorf,51.033333,12.116667
DE/BGC,Bergkirchen,48.25,11.366667
DE/B8T,Berglangenbach,49.6,7.25
DE/GN5,Berglen,48.866665,9.466666
DE/B9T,Berglern,48.383335,11.933333
DE/B2U,Berglicht,49.783333,6.9666667
DE/B3U,Bergrade Dorf,53.483334,11.816667
DE/ZAA,Bergrheinfeld,50.0,10.183333
DE/B4U,Bergsdorf,52.933334,13.25
DE/B5U,Bergtheim,49.9,10.066667
DE/B6U,Bergweiler,49.966667,6.8166666
DE/BWY,Bergwitz,51.8,12.583333
DE/B7U,Bergzow,52.4,12.05
DE/B8U,Beringstedt,54.116665,9.533334
DE/EVD,Berka,51.05,10.383333
DE/BEW,Berka/Werra,50.933334,10.066667
DE/B9U,Berkach,50.433334,10.4
DE/B2V,Berkau,52.633335,11.483334
DE/B3V,Berkenbrück,52.35,14.15
DE/B4V,Berkenthin,53.733334,10.65
DE/B5V,Berkheim,48.05,10.083333
DE/74Y,Berkhof,52.6,9.733334
DE/B6V,Berkholz,53.05,14.2
DE/B7V,Berkoth,50.033333,6.3333335
DE/BER,Berlin,52.516666,13.383333
DE/BLC,Berlinchen,53.216667,12.583333
DE/B8V,Berlingen,50.233334,6.7166667
DE/BGV,Berlingerode,51.45,10.233334
DE/SC5,Berlin-Schöneberg,52.516666,13.4
DE/SXF,Berlin-Schönefeld Apt,52.383335,13.516666
DE/THF,Berlin-Tempelhof Apt,52.466667,13.383333
DE/B9V,Berlstedt,51.066666,11.25
DE/BMN,Bermatingen,47.733334,9.333333
DE/B3W,Bermbach,50.75,9.983334
DE/B4W,Bermbach bei Schmalkalden,50.683334,10.616667
DE/B5W,Bermel,50.283333,7.0833335
DE/BM2,Bermersheim,49.766666,8.1
DE/BVH,Bermersheim vor der Höhe,49.683334,8.216666
DE/RNR,Bernau,52.666668,13.583333
DE/RNA,Bernau,47.8,8.033334
DE/UIS,Bernau im Schwarzwald,47.8,8.033334
DE/B6W,Bernbeuren,47.733334,10.783334
DE/BEQ,Bernburg,51.8,11.733334
DE/B8W,Berndorf,50.3,6.7
DE/B9W,Berndroth,50.233334,7.9666667
DE/BEA,Berne,53.166668,8.466666
DE/B4X,Berneck bei Geislingen an der Steige,48.583332,9.733334
DE/BQI,Berngau,49.25,11.4
DE/B5X,Bernhalden,49.016666,9.45
DE/BYY,Bernhardswald,49.1,12.25
DE/B6X,Bernheide,53.066666,11.633333
DE/B7X,Bernitt,53.9,11.883333
DE/BXX,Bernried,47.666668,9.683333
DE/B9X,Bernried/Niederbayern,48.916668,12.883333
DE/B8X,Bernried/Starnberger See,47.866665,11.3
DE/B2Y,Bernsbach,50.583332,12.766666
DE/BNS,Bernsdorf,51.75,13.2
DE/ENO,Bernsdorf,50.766666,12.666667
DE/B5Y,Bernsdorf bei Hohenstein-Ernstthal,50.766666,12.666667
DE/B3Y,Bernsdorf/Oberlausitz,51.366665,14.066667
DE/B4Y,Bernsdorf/Saalfelder Höhe,50.6,11.283334
DE/B6Y,Bernsgrün,50.566666,12.05
DE/B7Y,Bernstadt An Der Eigen,51.05,14.85
DE/B8Y,Bernstadt/Württemberg,48.5,10.016666
DE/B2Z,Bernstorf bei Grevesmühlen,53.833332,11.116667
DE/B9Y,Bernstorf bei Hagenow,53.633335,10.966666
DE/B3Z,Bernterode/Heilbad Heiligenstadt,51.3,10.15
DE/B4Z,Bernterode/Untereichsfeld,51.383335,10.466666
DE/BQC,Berod bei Hachenburg,50.65,7.6833334
DE/BWM,Berod bei Wallmerod,50.483334,7.9333334
DE/B5Z,Berscheid/Eifel,49.983334,6.233333
DE/B7Z,Berschweiler bei Baumholder,49.583332,7.3
DE/B6Z,Berschweiler bei Kirn,49.766666,7.383333
DE/BBK,Bersenbrück,52.55,7.9333334
DE/ZBL,Berssel,51.95,10.766666
DE/BTQ,Bersteland,51.95,13.75
DE/B8Z,Bertikow,53.25,13.933333
DE/BTI,Bertingen,52.35,11.833333
DE/B9Z,Bertkow,52.733334,11.9
DE/2BA,Bertsdorf,50.883335,14.733334
DE/3BA,Berumbur,53.6,7.3166666
DE/4BA,Berzhahn,50.533333,8.0
DE/5BA,Berzhausen,50.666668,7.5666666
DE/6BA,Besandten,53.1,11.283334
DE/7BA,Bescheid bei Hermeskeil,49.75,6.883333
DE/8BA,Beschendorf,54.183334,10.866667
DE/9BA,Besdorf,54.05,9.366667
DE/BQT,Beselich,50.466667,8.15
DE/2BB,Besenthal,53.533333,10.733334
DE/3BB,Beseritz,53.7,13.45
DE/4BB,Besitz,53.35,10.866667
DE/5BB,Bestensee,52.25,13.65
DE/6BB,Bethau,51.666668,13.0
DE/7BB,Betheln,52.116665,9.8
DE/8BB,Bethenhausen,50.933334,12.2
DE/9BB,Betteldorf,50.25,6.75
DE/2BC,Betten,51.633335,13.766666
DE/3BC,Bettendorf,50.233334,7.866667
DE/4BC,Bettenfeld/Eifel,50.083332,6.766667
DE/5BC,Bettenhausen/Rhönblick,50.55,10.283334
DE/6BC,Bettingen/Eifel,49.95,6.4
DE/BZD,Betzendorf,53.133335,10.316667
DE/8BC,Betzenstein,49.683334,11.416667
DE/9BC,Betzenweiler,48.116665,9.566667
DE/EZI,Betzigau,47.733334,10.383333
DE/2BD,Betzin,52.766666,12.766666
DE/BZW,Betzweiler,48.366665,8.483334
DE/EUC,Beucha,51.15,12.583333
DE/3BD,Beucha bei Wurzen,51.333332,12.566667
DE/4BD,Beuchow,54.366665,13.5
DE/5BD,Beuernfeld,51.016666,10.4
DE/6BD,Beulbar (Buergel/Thuer),50.916668,11.766666
DE/7BD,Beulich,50.183334,7.45
DE/8BD,Beulwitz/Saale,50.65,11.333333
DE/9BD,Beuna/Geiseltal,51.316666,11.95
DE/RUX,Beuren,47.75,10.016666
DE/EUD,Beuren (Hochwald),49.733334,6.9166665
DE/2BE,Beuren/Leinefelde,51.383335,10.283334
